Metadata_EOS,Metadata_pdid,Metadata_name,Metadata_smiles,Metadata_inchi,Metadata_inchikey,probe,experimental probe,calculated probe,available,approved drug,P&D approved,covalent binder,biased GPCR ligand,inorganic,structural alert,PAINS Family A,PAINS Family B,PAINS Family C,Aggregator,Obsolete,Nuisance,no. targets,drug_status,Metadata_cas,Metadata_synonyms,mw,hba,hbd,rb,rc,arc,logp,tpsa,fcsp3,ncc,lrs,qed,moa_activator,moa_agonist,moa_allosteric antagonist,moa_allosteric modulator,moa_antagonist,moa_binding agent,moa_blocker,moa_cofactor,moa_competitive inhibitor,moa_degrader,moa_disrupting agent,moa_inducer,moa_inhibitor,moa_inverse agonist,moa_mixed,moa_modulator,moa_negative allosteric modulator,moa_negative modulator,moa_neutral,moa_opener,moa_other,moa_partial agonist,moa_positive allosteric modulator,moa_positive modulator,moa_potentiator,moa_stabiliser,moa_stimulator,moa_substrate,drug_status_approved,drug_status_experimental,drug_status_investigational,drug_status_nutraceutical,drug_status_vet_approved,drug_status_withdrawn
EOS101674,PD004103,PRALATREXATE,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,"InChI=1S/C23H23N7O5/c1-2-3-14(10-15-11-26-20-18(27-15)19(24)29-23(25)30-20)12-4-6-13(7-5-12)21(33)28-16(22(34)35)8-9-17(31)32/h1,4-7,11,14,16H,3,8-10H2,(H,28,33)(H,31,32)(H,34,35)(H4,24,25,26,29,30)/t14?,16-/m0/s1",OGSBUKJUDHAQEA-WMCAAGNKSA-N,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,approved;investigational;withdrawn,146464-95-1,10-Propargyl-10-deazaaminopterin;PRALATREXATE;Pralatrexate(Folotyn);Pralatrexate (NSC 754230);NSC 754230;Folotyn;PDX,477.18,9.0,5.0,10.0,3.0,3.0,0.98,207.3,0.26,2.0,6.0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
EOS101516,PD004107,IBRUTINIB,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,"InChI=1S/C25H24N6O2/c1-2-21(32)30-14-6-7-18(15-30)31-25-22(24(26)27-16-28-25)23(29-31)17-10-12-20(13-11-17)33-19-8-4-3-5-9-19/h2-5,8-13,16,18H,1,6-7,14-15H2,(H2,26,27,28)",XYFPWWZEPKGCCK-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,approved,936563-87-0;936563-96-1,"Ibrutinib Racemate;PCI-32765;KIN0000174;Ibrutinib (Racemate);Ibrutinib (PCI-32765);IBRUTINIB;(R)-1-(3-(4-Amino-3-(4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)piperidin-1-yl)prop-2-en-1-one;PCI-32765 (Racemate);PCI-32765 Racemate;PCI-32765,Imbruvica",440.2,7.0,1.0,5.0,5.0,4.0,4.22,99.16,0.2,1.0,6.0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS101786,PD004109,VISMODEGIB,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,"InChI=1S/C19H14Cl2N2O3S/c1-27(25,26)13-6-7-14(17(21)11-13)19(24)23-12-5-8-16(20)15(10-12)18-4-2-3-9-22-18/h2-11H,1H3,(H,23,24)",BPQMGSKTAYIVFO-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,approved;investigational,879085-55-9,"GDC0449;VISMODEGIB;RG 3616;GDC 0449;V-4050;GDC-0449;Vismodegib, free base;2-Chloro-N-(4-chloro-3-(2-pyridl)phenyl)-4-(methylsulfonyl)benzamide;Vismodegib (GDC-0449);Erivedge;GDC-0449 (Vismodegib)",420.01,4.0,1.0,4.0,3.0,3.0,4.71,76.13,0.05,0.0,6.0,0.66,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS101546,PD004112,MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,"InChI=1S/C22H28N4O6/c27-11-9-23-5-7-25-13-1-2-14(26-8-6-24-10-12-28)18-17(13)21(31)19-15(29)3-4-16(30)20(19)22(18)32/h1-4,23-30H,5-12H2",KKZJGLLVHKMTCM-UHFFFAOYSA-N,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,79,approved;investigational,65271-80-9;137635-96-2,"MITOXANTRONE;mitozantrone;CL-232325;DHAQ;Novantron;Novantrone;Mitroxone;NSC 301739;MITOXANTRONE70476-82-3;Mitoxantrone HCl;MITOXANTRONE DIHYDROCHLORIDE;Dihydroxyanthraquinone;Mitoxantrone (free base);9,10-Anthracenedione, 1,4-dihydroxy-5,8-bis[[2-[(2-hydroxyethyl)amino]ethyl] amino]-;MITOXANTRONE HYDROCHLORIDE;CL 232325",444.2,10.0,8.0,12.0,3.0,2.0,-0.14,163.18,0.36,0.0,6.0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS100530,PD004212,FG-2216,O=C(O)CNC(=O)c1nc(Cl)c2ccccc2c1O,"InChI=1S/C12H9ClN2O4/c13-11-7-4-2-1-3-6(7)10(18)9(15-11)12(19)14-5-8(16)17/h1-4,18H,5H2,(H,14,19)(H,16,17)",OUQVKRKGTAUJQA-UHFFFAOYSA-N,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,investigational,223387-75-5,FG-2216;FG2216;IOX3;YM311;FG 2216;YM-311,280.03,4.0,3.0,3.0,2.0,2.0,1.41,99.52,0.08,0.0,6.0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS101214,PD004223,Sch 1000,CC(C)[N@+]1(C)C2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,"InChI=1S/C20H30NO3/c1-14(2)21(3)16-9-10-17(21)12-18(11-16)24-20(23)19(13-22)15-7-5-4-6-8-15/h4-8,14,16-19,22H,9-13H2,1-3H3/q+1/t16-,17?,18+,19?,21-/m0/s1",OEXHQOGQTVQTAT-TYHZTFFYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,332.22,3.0,1.0,5.0,3.0,1.0,2.85,46.53,0.65,5.0,6.0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100465,PD004257,DAPIVIRINE,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,"InChI=1S/C20H19N5/c1-13-10-14(2)19(15(3)11-13)24-18-8-9-22-20(25-18)23-17-6-4-16(12-21)5-7-17/h4-11H,1-3H3,(H2,22,23,24,25)",ILAYIAGXTHKHNT-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,investigational,244767-67-7,TMC120;DAPIVIRINE;R147681;Dapivirine (TMC120),329.16,5.0,2.0,4.0,3.0,3.0,4.76,73.63,0.15,0.0,6.0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS100034,PD004286,MT-DADMe-ImmA,CSC[C@H]1CN(Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O,"InChI=1S/C13H19N5OS/c1-20-6-9-4-18(5-10(9)19)3-8-2-15-12-11(8)16-7-17-13(12)14/h2,7,9-10,15,19H,3-6H2,1H3,(H2,14,16,17)/t9-,10+/m1/s1",NTHMDFGHOCNNOE-ZJUUUORDSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,experimental,653592-04-2,"MT-DADMe-ImmA;(3R,4S)-1-[(4-AMINO-5H-PYRROLO[3,2-D]PYRIMIDIN-7-YL)METHYL]-4-[(METHYLSULFANYL)METHYL]PYRROLIDIN-3-OL;MTDIA;Methylthio-DADMe-Immucillin A",293.13,6.0,3.0,4.0,3.0,2.0,0.7,91.06,0.54,2.0,6.0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS100150,PD004299,RILPIVIRINE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,"InChI=1S/C22H18N6/c1-15-12-18(4-3-10-23)13-16(2)21(15)27-20-9-11-25-22(28-20)26-19-7-5-17(14-24)6-8-19/h3-9,11-13H,1-2H3,(H2,25,26,27,28)/b4-3+",YIBOMRUWOWDFLG-ONEGZZNKSA-N,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,10,approved,500287-72-9,"R278474;RILPIVIRINE;R278474, TMC278, DB08864;Rilpivirine ;TMC278;DB08864",366.16,6.0,2.0,5.0,3.0,3.0,4.99,97.42,0.09,0.0,6.0,0.62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS101069,PD004322,sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,"InChI=1S/C17H17Cl2N/c1-20-17-9-7-12(13-4-2-3-5-14(13)17)11-6-8-15(18)16(19)10-11/h2-6,8,10,12,17,20H,7,9H2,1H3/t12-,17-/m0/s1",VGKDLMBJGBXTGI-SJCJKPOMSA-N,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,68,approved,79617-96-2;219736-80-8,Zoloft;sertraline,305.07,1.0,1.0,2.0,3.0,2.0,5.18,12.03,0.29,2.0,6.0,0.81,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS101985,PD004337,SKF 64139,Clc1ccc2c(c1Cl)CNCC2,"InChI=1S/C9H9Cl2N/c10-8-2-1-6-3-4-12-5-7(6)9(8)11/h1-2,12H,3-5H2",WFPUBEDBBOGGIQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,experimental,61563-24-4;57987-77-6,"SKF 64139;SK&F-64139;7,8-DICHLORO-1,2,3,4-TETRAHYDROISOQUINOLINE",201.01,1.0,1.0,0.0,2.0,1.0,2.64,12.03,0.33,0.0,6.0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS100044,PD004353,CTS-1027,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,"InChI=1S/C19H20ClNO6S/c20-14-1-3-15(4-2-14)27-16-5-7-17(8-6-16)28(24,25)13-19(18(22)21-23)9-11-26-12-10-19/h1-8,23H,9-13H2,(H,21,22)",ROSNVSQTEGHUKU-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,experimental;investigational,193022-04-7,"Ro 1130830;RS 130830;transplant therapy, Conatus Pharmaceuticals;RS-130830;CTS-1027;CTS 1027",425.07,6.0,2.0,6.0,3.0,2.0,3.21,101.93,0.32,0.0,6.0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
EOS100821,PD004365,RIVAROXABAN,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,"InChI=1S/C19H18ClN3O5S/c20-16-6-5-15(29-16)18(25)21-9-14-10-23(19(26)28-14)13-3-1-12(2-4-13)22-7-8-27-11-17(22)24/h1-6,14H,7-11H2,(H,21,25)/t14-/m0/s1",KGFYHTZWPPHNLQ-AWEZNQCLSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,approved,366789-02-8;1429742-50-6,RIVAROXABAN;BAY 59-7939;Xarelto;rivaroxaban (extended release);Rivaroxaban (Xarelto),435.07,6.0,1.0,5.0,4.0,2.0,2.52,88.18,0.32,1.0,6.0,0.78,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS100040,PD004447,mardepodect,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,"InChI=1S/C25H20N4O/c1-29-16-23(18-12-14-26-15-13-18)25(28-29)20-7-10-22(11-8-20)30-17-21-9-6-19-4-2-3-5-24(19)27-21/h2-16H,17H2,1H3",AZEXWHKOMMASPA-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,investigational,1292799-56-4;1037309-45-7;898562-94-2,PF-02545920;PF-2545920;mardepodect;Mardepodect (PF-2545920);PF-2545920 ,392.16,5.0,0.0,5.0,5.0,5.0,5.28,52.83,0.08,0.0,6.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS102290,PD004451,PD004451,COc1ccc(-c2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1,"InChI=1S/C21H18N2O2S/c1-24-16-9-5-14(6-10-16)19-20(15-7-11-17(25-2)12-8-15)23-21(22-19)18-4-3-13-26-18/h3-13H,1-2H3,(H,22,23)",XBMULXNXJLWLLD-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,experimental,,"4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole",362.11,4.0,1.0,5.0,4.0,4.0,5.49,47.14,0.1,0.0,6.0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS102397,PD004500,SULTHIAME,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,"InChI=1S/C10H14N2O4S2/c11-18(15,16)10-5-3-9(4-6-10)12-7-1-2-8-17(12,13)14/h3-6H,1-2,7-8H2,(H2,11,15,16)",HMHVCUVYZFYAJI-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,approved,61-56-3,SULTHIAME;sultiame,290.04,4.0,1.0,2.0,2.0,1.0,0.26,97.54,0.4,0.0,6.0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EOS102419,PD004534,DHODH-IN-17,O=C(O)c1cccnc1Nc1ccc(Cl)cc1,"InChI=1S/C12H9ClN2O2/c13-8-3-5-9(6-4-8)15-11-10(12(16)17)2-1-7-14-11/h1-7H,(H,14,15)(H,16,17)",YEXIXVLEDGNAKM-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,experimental,16344-26-6,DHODH-IN-17;2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID,248.04,3.0,2.0,3.0,2.0,2.0,3.18,62.22,0.0,0.0,6.0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS102320,PD004536,PD004536,NCCc1ccc(S(N)(=O)=O)cc1,"InChI=1S/C8H12N2O2S/c9-6-5-7-1-3-8(4-2-7)13(10,11)12/h1-4H,5-6,9H2,(H2,10,11,12)",FXNSVEQMUYPYJS-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,experimental,70572-60-0;35303-76-5,4-(2-AMINOETHYL)BENZENESULFONAMIDE,200.06,3.0,2.0,3.0,1.0,1.0,-0.16,86.18,0.25,0.0,6.0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS101041,PD004560,Y-27632,C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,"InChI=1S/C14H21N3O/c1-10(15)11-2-4-12(5-3-11)14(18)17-13-6-8-16-9-7-13/h6-12H,2-5,15H2,1H3,(H,16,17,18)/t10-,11-,12-/m1/s1",IYOZTVGMEWJPKR-IJLUTSLNSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,experimental,146986-50-7;129830-38-2,Y-27632;Y27632,247.17,3.0,2.0,3.0,2.0,1.0,2.17,68.01,0.57,1.0,6.0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS102069,PD004589,N-(3-AMINOPROPYL)-2-NITROBENZENAMINE,NCCCNc1ccccc1[N+](=O)[O-],"InChI=1S/C9H13N3O2/c10-6-3-7-11-8-4-1-2-5-9(8)12(13)14/h1-2,4-5,11H,3,6-7,10H2",GVGDDEYVTBKACE-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,experimental,,N-(3-AMINOPROPYL)-2-NITROBENZENAMINE,195.1,4.0,2.0,5.0,1.0,1.0,1.36,81.19,0.33,0.0,6.0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS101004,PD004666,tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,"InChI=1S/C16H20N6O/c1-11-5-8-22(14(23)3-6-17)9-13(11)21(2)16-12-4-7-18-15(12)19-10-20-16/h4,7,10-11,13H,3,5,8-9H2,1-2H3,(H,18,19,20)/t11-,13+/m1/s1",UJLAWZDWDVHWOW-YPMHNXCESA-N,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,49,approved;investigational,477600-75-2;1259404-17-5,"Xeljanz;Tasocitinib, Tofacitinib Citrate, CP-690, Xeljanz, CP-690550-10, Tasocitinib Citrate, CP-690550;CP-690550;Tasocitinib;CP 690550;tofacitinib ;550;CP-690;CP-690,550;CP-690,550 FREE BASE;CP690,550;PFE-PKIS_25;Tofacitinib (CP-690550);PFE-PKIS 25;tofacitinib;tofacitinib (controlled release);CP- 690 550;CP-690 FREE BASE;CP-690-550;CP-690550 FREE BASE;CP690550",312.17,5.0,1.0,3.0,3.0,2.0,1.54,88.91,0.5,2.0,6.0,0.93,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
EOS102012,PD004682,Methylthioninium,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,"InChI=1S/C16H18N3S/c1-18(2)11-5-7-13-15(9-11)20-16-10-12(19(3)4)6-8-14(16)17-13/h5-10H,1-4H3/q+1",RBTBFTRPCNLSDE-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,50,experimental;investigational;approved,26283-09-0;1001913-24-1;7060-82-4;61-73-4,"METHYLTHIONINIUM CHLORIDE;METHYLENE BLUE CATION;Methylene Blue trihydrate;3,7-BIS(DIMETHYLAMINO)PHENOTHIAZIN-5-IUM;Methylthioninium;METHYLENE BLUE",284.12,3.0,0.0,2.0,3.0,3.0,3.86,19.37,0.25,0.0,6.0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
EOS101956,PD004684,indane-5-sulfonamide,NS(=O)(=O)c1ccc2c(c1)CCC2,"InChI=1S/C9H11NO2S/c10-13(11,12)9-5-4-7-2-1-3-8(7)6-9/h4-6H,1-3H2,(H2,10,11,12)",XVQJTFMKKZBBSX-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,experimental,35203-93-1,"2,3-dihydro-1H-indene-5-sulfonamide;NSC 91508;5-indanesulfonamide;indane-5-sulfonamide",197.05,2.0,1.0,1.0,2.0,1.0,0.82,60.16,0.33,0.0,6.0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS102029,PD004692,PD004692,NS(=O)(=O)c1ccc(CCC(=O)O)cc1,"InChI=1S/C9H11NO4S/c10-15(13,14)8-4-1-7(2-5-8)3-6-9(11)12/h1-2,4-5H,3,6H2,(H,11,12)(H2,10,13,14)",JUEONDBIBADVGD-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,experimental,,3-(4-sulfamoylphenyl)propanoic acid;3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID,229.04,3.0,2.0,4.0,1.0,1.0,0.35,97.46,0.22,0.0,6.0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS100603,PD004706,AT-7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,"InChI=1S/C16H17Cl2N5O2/c17-10-2-1-3-11(18)13(10)15(24)22-12-8-20-23-14(12)16(25)21-9-4-6-19-7-5-9/h1-3,8-9,19H,4-7H2,(H,20,23)(H,21,25)(H,22,24)",OVPNQJVDAFNBDN-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,investigational,844442-38-2,AT7519;AT7519M;AT-7519;AT 7519;CDKI AT7519,381.08,4.0,4.0,4.0,3.0,2.0,2.45,98.91,0.31,0.0,6.0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS102113,PD004713,N-phenyl-1H-pyrazole-3-carboxamide,O=C(Nc1ccccc1)c1cc[nH]n1,"InChI=1S/C10H9N3O/c14-10(9-6-7-11-13-9)12-8-4-2-1-3-5-8/h1-7H,(H,11,13)(H,12,14)",WMZYZYFPPQOFKY-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,experimental,124828-46-2,N-phenyl-1H-pyrazole-3-carboxamide,187.07,2.0,2.0,2.0,2.0,2.0,1.66,57.78,0.0,0.0,6.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS101179,PD004752,RO-4584820,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,"InChI=1S/C18H21F2N5O4S/c1-29-13-4-3-12(19)15(20)14(13)16(26)11-9-22-18(24-17(11)21)23-10-5-7-25(8-6-10)30(2,27)28/h3-4,9-10H,5-8H2,1-2H3,(H3,21,22,23,24)",JRNJNYBQQYBCLE-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,investigational,741713-40-6,"RG-547;R-547;R547;Ro 4584820, cmpd 39;R 547;Ro 4584820;RO-4584820;RO4584820",441.13,8.0,2.0,6.0,3.0,2.0,1.41,127.51,0.39,0.0,6.0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS102351,PD004806,N-3-oxo-octanoyl-L-Homoserine lactone,CCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,"InChI=1S/C12H19NO4/c1-2-3-4-5-9(14)8-11(15)13-10-6-7-17-12(10)16/h10H,2-8H2,1H3,(H,13,15)/t10-/m0/s1",FXCMGCFNLNFLSH-JTQLQIEISA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,experimental,147795-39-9,3-OXO-OCTANOIC ACID (2-OXO-TETRAHYDRO-FURAN-3-YL)-AMIDE;N-3-oxo-octanoyl-L-Homoserine lactone,241.13,4.0,1.0,7.0,1.0,0.0,0.96,72.47,0.75,1.0,5.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS101045,PD004827,WORTMANNIN,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,"InChI=1S/C23H24O8/c1-10(24)30-13-7-22(2)12(5-6-14(22)25)16-18(13)23(3)15(9-28-4)31-21(27)11-8-29-20(17(11)23)19(16)26/h8,12-13,15H,5-7,9H2,1-4H3/t12-,13+,15+,22-,23-/m0/s1",QDLHCMPXEPAAMD-QAIWCSMKSA-N,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,27,experimental,19545-26-7,"KY-12420;SL-2052;WORTMANNIN;Wortmannin (KY 12420);SL-2052, BRN 0067676, NSC 627609",428.15,8.0,0.0,3.0,5.0,1.0,2.54,109.11,0.57,5.0,6.0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EOS100527,PD004832,IMIDACLOPRID,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,"InChI=1S/C9H10ClN5O2/c10-8-2-1-7(5-12-8)6-14-4-3-11-9(14)13-15(16)17/h1-2,5H,3-4,6H2,(H,11,13)",YWTYJOPNNQFBPC-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,approved;vet_approved,138261-41-3;105827-78-9,IMIDACLOPRID;Bay t 7391,255.05,5.0,1.0,3.0,2.0,1.0,0.69,83.66,0.33,0.0,6.0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
EOS101417,PD004869,PH-797804,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,"InChI=1S/C22H19BrF2N2O3/c1-12-4-5-14(21(28)26-3)9-18(12)27-13(2)8-19(20(23)22(27)29)30-11-15-6-7-16(24)10-17(15)25/h4-10H,11H2,1-3H3,(H,26,28)",KCAJXIDMCNPGHZ-UHFFFAOYSA-N,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,investigational,586379-66-0;1358027-80-1;1073667-47-6,PFE-PKIS 41;PH-797804;PH797804;PH 797804;PFE-PKIS_41;PHA-797804;(±)-PH 797804,476.05,4.0,1.0,5.0,3.0,3.0,4.43,60.33,0.18,0.0,6.0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS101010,PD004930,H-1152,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,"InChI=1S/C16H21N3O2S/c1-12-9-18-11-14-5-3-6-15(16(12)14)22(20,21)19-8-4-7-17-10-13(19)2/h3,5-6,9,11,13,17H,4,7-8,10H2,1-2H3/t13-/m0/s1",AWDORCFLUJZUQS-ZDUSSCGKSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,experimental,451462-58-1,H-1152;(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE,319.14,4.0,1.0,2.0,3.0,2.0,1.92,62.3,0.44,1.0,7.0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
